CustomerID,Recency,Frequency,Monetary,R,M,F,RFMsum
3576.0,361,25,30140.0,4,4,4,12
3577.0,9,29,110989.0,1,2,2,5
3578.0,25,96,89330.0,3,2,1,6
3579.0,54,40,46031.0,3,4,2,9
3580.0,9,152,504079.0,1,1,1,3
3581.0,174,67,158830.0,4,1,2,7
3582.0,54,13,74236.0,3,2,4,9
3583.0,54,7,25752.0,3,4,4,11
3584.0,28,211,288687.0,3,1,1,5
3585.0,169,4,31215.0,4,4,4,12
3586.0,50,162,324291.0,3,1,1,5
3587.0,10,104,111590.0,1,2,1,4
3588.0,236,9,12143.0,4,4,4,12
3589.0,5,274,242206.0,1,1,1,3
3590.0,9,25,16032.0,1,4,4,9
3591.0,12,472,416700.0,2,1,1,4
3592.0,8,63,47719.0,1,4,2,7
3593.0,10,28,41781.0,1,4,2,7
3594.0,18,47,43746.0,2,4,2,8
3595.0,18,21,63759.0,2,2,4,8
3596.0,10,46,129624.0,1,2,2,5
3597.0,10,207,262620.0,1,1,1,3
3598.0,11,47,40371.0,2,4,2,8
3599.0,18,72,440139.0,2,1,2,5
3600.0,10,546,402877.0,1,1,1,3
3601.0,3,36,52623.0,1,2,2,5
3602.0,9,25,24284.0,1,4,4,9
3603.0,14,14,17463.0,2,4,4,10
3604.0,26,29,65579.0,3,2,2,7
3605.0,16,105,111717.0,2,2,1,5
3606.0,23,19,36692.0,2,4,4,10
3607.0,4,564,462661.0,1,1,1,3
3608.0,79,16,45349.0,3,4,4,11
3609.0,111,40,142926.0,4,2,2,8
3610.0,2,398,999834.0,1,1,1,3
3611.0,54,31,125059.0,3,2,2,7
3612.0,205,9,20019.0,4,4,4,12
3613.0,20,55,34357.0,2,4,2,8
3614.0,12,69,41853.0,2,4,2,8
3615.0,4,57,47807.0,1,4,2,7
3616.0,363,39,34116.0,4,4,2,10
3617.0,14,87,47392.0,2,4,1,7
3618.0,20,18,19687.0,2,4,4,10
3619.0,5,112,41254.0,1,4,1,6
3620.0,50,78,39523.0,3,4,1,8
3621.0,79,16,34358.0,3,4,4,11
3622.0,149,124,81337.0,4,2,1,7
3623.0,56,12,142033.0,3,2,4,9
3624.0,209,23,8141.0,4,4,4,12
3625.0,142,127,75707.0,4,2,1,7
3626.0,3,80,39213.0,1,4,1,6
3627.0,12,38,41086.0,2,4,2,8
3628.0,112,6,119844.0,4,2,4,10
3629.0,50,116,303973.0,3,1,1,5
3630.0,9,26,14560.0,1,4,4,9
3631.0,198,69,127709.0,4,2,2,8
3632.0,244,15,33496.0,4,4,4,12
3633.0,61,9,23043.0,3,4,4,11
3634.0,103,94,294747.0,4,1,1,6
3635.0,10,293,231599.0,1,1,1,3
3636.0,22,45,21571.0,2,4,2,8
3637.0,27,124,131400.0,3,2,1,6
3638.0,20,142,205509.0,2,1,1,4
3639.0,9,110,118275.0,1,2,1,4
3640.0,4,102,75445.0,1,2,1,4
3641.0,309,1,59112.0,4,2,4,10
3642.0,9,134,246079.0,1,1,1,3
3643.0,9,69,71118.0,1,2,2,5
3644.0,20,51,16299.0,2,4,2,8
3645.0,102,30,70278.0,4,2,2,8
3646.0,11,57,103398.0,2,2,2,6
3647.0,22,66,27758.0,2,4,2,8
3648.0,9,81,138731.0,1,2,1,4
3649.0,362,53,31581.0,4,4,2,10
3650.0,20,69,1352873.0,2,1,2,5
3652.0,41,12,9806.0,3,4,4,11
3653.0,81,54,182253.0,3,1,2,6
3654.0,43,14,75499.0,3,2,4,9
3655.0,9,27,297480.0,1,1,2,4
3656.0,9,135,355562.0,1,1,1,3
3657.0,2,484,832207.0,1,1,1,3
3658.0,11,11,279774.0,2,1,4,7
3659.0,72,73,152076.0,3,1,2,6
3660.0,10,107,87225.0,1,2,1,4
3661.0,10,203,132306.0,1,2,1,4
3662.0,22,50,142258.0,2,2,2,6
3663.0,17,6,11706.0,2,4,4,10
3664.0,20,32,57194.0,2,2,2,6
3665.0,71,4,22934.0,3,4,4,11
3666.0,128,1,18272.0,4,4,4,12
3667.0,87,28,64371.0,4,2,2,8
3668.0,48,12,45270.0,3,4,4,11
3669.0,16,547,257748.0,2,1,1,4
3670.0,20,753,819051.0,2,1,1,4
3671.0,11,9,32916.0,2,4,4,10
3672.0,9,421,1512454.0,1,1,1,3
3673.0,13,183,101195.0,2,2,1,5
3674.0,357,17,21336.0,4,4,4,12
3675.0,50,32,19825.0,3,4,2,9
3676.0,11,87,71763.0,2,2,1,5
3677.0,4,503,336696.0,1,1,1,3
3678.0,88,1,41688.0,4,4,4,12
3679.0,9,213,187806.0,1,1,1,3
3680.0,180,9,21123.0,4,4,4,12
3681.0,38,72,153223.0,3,1,2,6
3682.0,9,27,65398.0,1,2,2,5
3683.0,104,8,242700.0,4,1,4,9
3684.0,51,16,201487.0,3,1,4,8
3685.0,48,19,27652.0,3,4,4,11
3686.0,25,45,46280.0,3,4,2,9
3687.0,18,59,46656.0,2,4,2,8
3688.0,20,15,24518.0,2,4,4,10
3689.0,14,132,74115.0,2,2,1,5
3690.0,14,29,55733.0,2,2,2,6
3691.0,79,34,41600.0,3,4,2,9
3692.0,1,414,580780.0,1,1,1,3
3693.0,19,466,724035.0,2,1,1,4
3694.0,239,34,22543.0,4,4,2,10
3695.0,19,126,193097.0,2,1,1,4
3696.0,11,33,68102.0,2,2,2,6
3697.0,20,87,48715.0,2,4,1,7
3698.0,10,252,169771.0,1,1,1,3
3699.0,50,57,82826.0,3,2,2,7
3700.0,15,28,52202.0,2,2,2,6
3701.0,79,71,55669.0,3,2,2,7
3702.0,48,24,25873.0,3,4,4,11
3703.0,9,412,495360.0,1,1,1,3
3704.0,20,82,67434.0,2,2,1,5
3705.0,10,105,2807583.0,1,1,1,3
3706.0,10,2,6640.0,1,4,4,9
3707.0,5,51,26550.0,1,4,2,7
3708.0,20,15,38752.0,2,4,4,10
3709.0,20,47,36876.0,2,4,2,8
3710.0,38,27,262856.0,3,1,2,6
3711.0,9,78,105270.0,1,2,1,4
3712.0,73,15,164928.0,3,1,4,8
3713.0,3,220,3332232.0,1,1,1,3
3714.0,174,3,57024.0,4,2,4,10
3715.0,48,61,63483.0,3,2,2,7
3716.0,15,4,22803.0,2,4,4,10
3717.0,40,25,689718.0,3,1,4,8
3718.0,23,92,82670.0,2,2,1,5
3719.0,115,38,79589.0,4,2,2,8
3720.0,12,213,273980.0,2,1,1,4
3721.0,14,58,302485.0,2,1,2,5
3722.0,9,32,30596.0,1,4,2,7
3723.0,7,191,4443946.0,1,1,1,3
3724.0,2,94,134008.0,1,2,1,4
3725.0,19,115,257443.0,2,1,1,4
3726.0,196,2,3423.0,4,4,4,12
3727.0,46,13,81568.0,3,2,4,9
3728.0,9,64,151807.0,1,1,2,4
3729.0,22,42,92698.0,2,2,2,6
3730.0,4,66,161808.0,1,1,2,4
3731.0,44,6,141440.0,3,2,4,9
3732.0,81,14,55861.0,3,2,4,9
3733.0,9,268,893691.0,1,1,1,3
3734.0,50,30,61055.0,3,2,2,7
3735.0,10,205,500233.0,1,1,1,3
3736.0,51,30,72000.0,3,2,2,7
3737.0,11,135,302325.0,2,1,1,4
3738.0,15,28,82829.0,2,2,2,6
3739.0,10,43,98938.0,1,2,2,5
3740.0,6,271,665840.0,1,1,1,3
3741.0,81,2,13378.0,3,4,4,11
3742.0,5,342,2162739.0,1,1,1,3
3743.0,12,42,78809.0,2,2,2,6
3744.0,9,14,32542.0,1,4,4,9
3745.0,109,41,50842.0,4,4,2,10
3746.0,20,48,49338.0,2,4,2,8
3747.0,89,54,40925.0,4,4,2,10
3748.0,3,138,324271.0,1,1,1,3
3749.0,3,9,26970.0,1,4,4,9
3750.0,107,19,43257.0,4,4,4,12
3751.0,16,8,20344.0,2,4,4,10
3752.0,9,140,286388.0,1,1,1,3
3754.0,13,134,348584.0,2,1,1,4
3755.0,18,9,21642.0,2,4,4,10
3756.0,81,36,77671.0,3,2,2,7
3758.0,3,278,305324.0,1,1,1,3
3759.0,9,263,7545149.0,1,1,1,3
3760.0,2,107,224308.0,1,1,1,3
3761.0,10,19,62926.0,1,2,4,7
3762.0,136,61,63296.0,4,2,2,8
3763.0,204,8,15650.0,4,4,4,12
3764.0,366,17,34814.0,4,4,4,12
3765.0,12,19,216890.0,2,1,4,7
3766.0,20,54,40327.0,2,4,2,8
3767.0,10,111,91128.0,1,2,1,4
3768.0,41,37,54634.0,3,2,2,7
3769.0,9,111,116949.0,1,2,1,4
3770.0,10,28,76640.0,1,2,2,5
3771.0,20,219,246053.0,2,1,1,4
3772.0,13,9,46897.0,2,4,4,10
3773.0,20,41,95431.0,2,2,2,6
3774.0,20,5,15756.0,2,4,4,10
3775.0,13,90,222551.0,2,1,1,4
3776.0,12,78,202938.0,2,1,1,4
3777.0,44,181,95263.0,3,2,1,6
3778.0,81,14,30130.0,3,4,4,11
3779.0,81,31,70260.0,3,2,2,7
3780.0,4,82,177637.0,1,1,1,3
3781.0,10,21,50163.0,1,4,4,9
3782.0,264,24,49484.0,4,4,4,12
3783.0,59,29,56580.0,3,2,2,7
3784.0,1,85,248262.0,1,1,1,3
3785.0,2,108,446719.0,1,1,1,3
3786.0,16,12,46069.0,2,4,4,10
3787.0,39,27,62453.0,3,2,2,7
3788.0,359,10,31214.0,4,4,4,12
3789.0,81,17,42378.0,3,4,4,11
3790.0,231,40,92281.0,4,2,2,8
3791.0,26,5,114734.0,3,2,4,9
3792.0,45,18,36953.0,3,4,4,11
3793.0,9,28,88424.0,1,2,2,5
3794.0,3,38,79670.0,1,2,2,5
3795.0,15,140,353237.0,2,1,1,4
3796.0,43,52,145928.0,3,1,2,6
3797.0,81,16,37124.0,3,4,4,11
3798.0,18,88,76044.0,2,2,1,5
3799.0,17,21,51612.0,2,2,4,8
3800.0,10,369,790109.0,1,1,1,3
3801.0,25,20,42820.0,3,4,4,11
3802.0,3,1055,12267045.0,1,1,1,3
3803.0,12,105,438100.0,2,1,1,4
3804.0,163,5,43960.0,4,4,4,12
3805.0,12,40,26851.0,2,4,2,8
3806.0,9,87,76076.0,1,2,1,4
3807.0,15,137,99181.0,2,2,1,5
3808.0,48,11,21042.0,3,4,4,11
3809.0,20,83,248779.0,2,1,1,4
3810.0,54,30,74205.0,3,2,2,7
3811.0,9,46,97789.0,1,2,2,5
3812.0,2,72,155533.0,1,1,2,4
3813.0,20,33,110200.0,2,2,2,6
3814.0,362,6,18656.0,4,4,4,12
3815.0,360,9,46602.0,4,4,4,12
3816.0,5,21,129799.0,1,2,4,7
3817.0,15,48,109144.0,2,2,2,6
3818.0,2,260,465715.0,1,1,1,3
3819.0,2,390,313963.0,1,1,1,3
3820.0,14,14,37230.0,2,4,4,10
3821.0,54,9,27219.0,3,4,4,11
3822.0,47,13,24302.0,3,4,4,11
3823.0,180,3,8084.0,4,4,4,12
3824.0,9,75,126330.0,1,2,2,5
3825.0,27,9,18342.0,3,4,4,11
3826.0,25,26,68666.0,3,2,4,9
3827.0,270,25,23474.0,4,4,4,12
3828.0,50,143,82079.0,3,2,1,6
3829.0,495,2,-1199.0,4,4,4,12
3830.0,45,17,-21926.0,3,4,4,11
3831.0,26,6,25926.0,3,4,4,11
3832.0,16,42,30599.0,2,4,2,8
3833.0,360,43,38054.0,4,4,2,10
3834.0,65,50,127033.0,3,2,2,7
3835.0,12,1,25632.0,2,4,4,10
3836.0,2,87,294011.0,1,1,1,3
3837.0,19,106,66667.0,2,2,1,5
3838.0,206,6,22664.0,4,4,4,12
3839.0,20,32,57166.0,2,2,2,6
3840.0,13,27,115861.0,2,2,2,6
3841.0,20,46,24248.0,2,4,2,8
3842.0,12,64,153889.0,2,1,2,5
3843.0,25,47,50850.0,3,2,2,7
3844.0,26,152,114667.0,3,2,1,6
3845.0,8,176,541255.0,1,1,1,3
3846.0,19,29,42548.0,2,4,2,8
3847.0,17,298,194425.0,2,1,1,4
3848.0,81,12,27628.0,3,4,4,11
3849.0,9,26,50087.0,1,4,4,9
3850.0,244,8,22712.0,4,4,4,12
3851.0,14,416,441215.0,2,1,1,4
3852.0,45,6,14358.0,3,4,4,11
3853.0,6,52,55165.0,1,2,2,5
3854.0,79,44,25201.0,3,4,2,9
3855.0,1,451,1389312.0,1,1,1,3
3856.0,237,29,24992.0,4,4,2,10
3857.0,8,36,147542.0,1,1,2,4
3858.0,19,214,195492.0,2,1,1,4
3859.0,102,23,156106.0,4,1,4,9
3860.0,10,252,322560.0,1,1,1,3
3861.0,3,199,184522.0,1,1,1,3
3862.0,12,167,276390.0,2,1,1,4
3863.0,4,213,533357.0,1,1,1,3
3864.0,86,49,119006.0,4,2,2,8
3865.0,9,83,51622.0,1,2,1,4
3866.0,10,270,486410.0,1,1,1,3
3867.0,15,55,250461.0,2,1,2,5
3868.0,20,12,18438.0,2,4,4,10
3869.0,240,9,18499.0,4,4,4,12
3870.0,3,563,707881.0,1,1,1,3
3871.0,53,12,43922.0,3,4,4,11
3872.0,15,63,40635.0,2,4,2,8
3873.0,9,59,30092.0,1,4,2,7
3874.0,18,235,145359.0,2,1,1,4
3875.0,8,581,517790.0,1,1,1,3
3876.0,11,139,284393.0,2,1,1,4
3877.0,18,319,565232.0,2,1,1,4
3878.0,58,99,50070.0,3,4,1,8
3879.0,76,14,40075.0,3,4,4,11
3880.0,183,3,68672.0,4,2,4,10
3881.0,6,78,111199.0,1,2,1,4
3882.0,79,77,28476.0,3,4,1,8
3883.0,10,4,9600.0,1,4,4,9
3884.0,22,27,159048.0,2,1,2,5
3885.0,9,33,68301.0,1,2,2,5
3886.0,15,50,117884.0,2,2,2,6
3887.0,20,312,264848.0,2,1,1,4
3888.0,83,5,10681.0,3,4,4,11
3889.0,6,124,254556.0,1,1,1,3
3890.0,174,26,59408.0,4,2,4,10
3891.0,2,39,68693.0,1,2,2,5
3892.0,9,72,161258.0,1,1,2,4
3893.0,9,297,279899.0,1,1,1,3
3894.0,20,24,37062.0,2,4,4,10
3895.0,32,35,70043.0,3,2,2,7
3896.0,78,7,15066.0,3,4,4,11
3897.0,87,5,73764.0,4,2,4,10
3898.0,120,40,96992.0,4,2,2,8
3899.0,403,8,14194.0,4,4,4,12
3900.0,2,169,372880.0,1,1,1,3
3901.0,15,54,116762.0,2,2,2,6
3902.0,10,7,14801.0,1,4,4,9
3903.0,10,92,206602.0,1,1,1,3
3904.0,142,53,107078.0,4,2,2,8
3905.0,23,8,22350.0,2,4,4,10
3906.0,9,238,533690.0,1,1,1,3
3907.0,9,269,597237.0,1,1,1,3
3908.0,9,50,163383.0,1,1,2,4
3909.0,17,22,13290.0,2,4,4,10
3910.0,18,92,291151.0,2,1,1,4
3911.0,12,82,239199.0,2,1,1,4
3912.0,20,23,89052.0,2,2,4,8
3913.0,10,161,368287.0,1,1,1,3
3914.0,142,45,25600.0,4,4,2,10
3915.0,26,89,220999.0,3,1,1,5
3916.0,15,43,90555.0,2,2,2,6
3917.0,5,18,103668.0,1,2,4,7
3918.0,10,117,255356.0,1,1,1,3
3919.0,2,15,40044.0,1,4,4,9
3920.0,12,68,434140.0,2,1,2,5
3921.0,198,11,26042.0,4,4,4,12
3922.0,20,61,158482.0,2,1,2,5
3923.0,18,114,390752.0,2,1,1,4
3924.0,2,228,240673.0,1,1,1,3
3925.0,81,27,93470.0,3,2,2,7
3926.0,2,719,2425857.0,1,1,1,3
3927.0,5,78,188788.0,1,1,1,3
3928.0,2,320,2146220.0,1,1,1,3
3929.0,264,16,37982.0,4,4,4,12
3930.0,55,30,226647.0,3,1,2,6
3931.0,25,11,24248.0,3,4,4,11
3932.0,16,119,322243.0,2,1,1,4
3933.0,50,15,32961.0,3,4,4,11
3934.0,20,130,406613.0,2,1,1,4
3935.0,8,285,700078.0,1,1,1,3
3936.0,9,257,556022.0,1,1,1,3
3937.0,360,19,35218.0,4,4,4,12
3938.0,12,46,101088.0,2,2,2,6
3939.0,143,18,33760.0,4,4,4,12
3940.0,142,15,37494.0,4,4,4,12
3941.0,103,35,116128.0,4,2,2,8
3942.0,13,126,312715.0,2,1,1,4
3943.0,237,19,39956.0,4,4,4,12
3944.0,265,8,17985.0,4,4,4,12
3945.0,11,146,305113.0,2,1,1,4
3946.0,46,24,47314.0,3,4,4,11
3947.0,9,80,245808.0,1,1,1,3
3948.0,9,55,106784.0,1,2,2,5
3949.0,174,31,110221.0,4,2,2,8
3950.0,5,107,222717.0,1,1,1,3
3951.0,5,391,1213125.0,1,1,1,3
3952.0,75,5,22980.0,3,4,4,11
3953.0,14,35,31905.0,2,4,2,8
3954.0,173,7,14389.0,4,4,4,12
3955.0,20,23,52949.0,2,2,4,8
3956.0,50,29,65645.0,3,2,2,7
3957.0,321,10,19482.0,4,4,4,12
3958.0,205,1,39552.0,4,4,4,12
3959.0,9,254,706483.0,1,1,1,3
3960.0,234,6,16279.0,4,4,4,12
3961.0,9,278,665927.0,1,1,1,3
3962.0,27,50,153292.0,3,1,2,6
3963.0,11,120,305960.0,2,1,1,4
3964.0,45,10,363126.0,3,1,4,8
3965.0,59,45,114791.0,3,2,2,7
3966.0,16,198,443115.0,2,1,1,4
3967.0,20,67,141420.0,2,2,2,6
3968.0,5,167,355833.0,1,1,1,3
3969.0,4,219,706895.0,1,1,1,3
3970.0,12,83,105655.0,2,2,1,5
3971.0,373,18,34924.0,4,4,4,12
3972.0,39,35,92279.0,3,2,2,7
3973.0,54,43,94571.0,3,2,2,7
3974.0,3,690,1741880.0,1,1,1,3
3975.0,37,26,45730.0,3,4,4,11
3976.0,59,10,20859.0,3,4,4,11
3977.0,17,99,241336.0,2,1,1,4
3978.0,20,46,314957.0,2,1,2,5
3979.0,19,15,40499.0,2,4,4,10
3980.0,4,136,415866.0,1,1,1,3
3981.0,235,8,11351.0,4,4,4,12
3982.0,121,2,6396.0,4,4,4,12
3983.0,169,35,83694.0,4,2,2,8
3984.0,6,190,376828.0,1,1,1,3
3985.0,363,1,18048.0,4,4,4,12
3986.0,1,92,261516.0,1,1,1,3
3987.0,2,741,724309.0,1,1,1,3
3988.0,13,409,443948.0,2,1,1,4
3989.0,20,94,126491.0,2,2,1,5
3990.0,22,25,40530.0,2,4,4,10
3991.0,9,19,87961.0,1,2,4,7
3992.0,266,1,1800.0,4,4,4,12
3993.0,51,75,101270.0,3,2,2,7
3994.0,13,57,43617.0,2,4,2,8
3995.0,20,21,34882.0,2,4,4,10
3996.0,9,104,274665.0,1,1,1,3
3997.0,9,311,483046.0,1,1,1,3
3998.0,17,38,127685.0,2,2,2,6
3999.0,57,53,42435.0,3,4,2,9
4000.0,20,53,21215.0,2,4,2,8
4001.0,11,157,151230.0,2,1,1,4
4002.0,138,3,8400.0,4,4,4,12
4003.0,25,194,93980.0,3,2,1,6
4004.0,22,84,84891.0,2,2,1,5
4005.0,13,12,20827.0,2,4,4,10
4006.0,16,67,46934.0,2,4,2,8
4007.0,54,13,16780.0,3,4,4,11
4008.0,86,72,36660.0,4,4,2,10
4009.0,18,134,240653.0,2,1,1,4
4010.0,103,4,119191.0,4,2,4,10
4011.0,17,14,27096.0,2,4,4,10
4012.0,10,188,241317.0,1,1,1,3
4013.0,31,10,12933.0,3,4,4,11
4014.0,26,58,46409.0,3,4,2,9
4015.0,180,46,54095.0,4,2,2,8
4016.0,19,82,78482.0,2,2,1,5
4017.0,14,111,100470.0,2,2,1,5
4018.0,16,409,397218.0,2,1,1,4
4019.0,9,103,159222.0,1,1,1,3
4020.0,83,147,160585.0,3,1,1,5
4021.0,82,10,59569.0,3,2,4,9
4022.0,20,43,93687.0,2,2,2,6
4023.0,12,63,614411.0,2,1,2,5
4024.0,5,863,950527.0,1,1,1,3
4025.0,20,140,92348.0,2,2,1,5
4026.0,10,378,210536.0,1,1,1,3
4027.0,10,17,5190.0,1,4,4,9
4028.0,5,33,42564.0,1,4,2,7
4029.0,81,49,425313.0,3,1,2,6
4030.0,44,5,-2624.0,3,4,4,11
4031.0,53,13,57648.0,3,2,4,9
4032.0,6,218,259245.0,1,1,1,3
4033.0,14,78,142742.0,2,2,1,5
4034.0,299,30,109640.0,4,2,2,8
4035.0,3,23,44025.0,1,4,4,9
4036.0,9,2,4116.0,1,4,4,9
4037.0,50,61,25546.0,3,4,2,9
4038.0,3,61,53399.0,1,2,2,5
4039.0,50,23,14644.0,3,4,4,11
4040.0,10,171,180694.0,1,1,1,3
4041.0,11,136,315141.0,2,1,1,4
4042.0,50,56,45910.0,3,4,2,9
4043.0,2,7931,5123030.0,1,1,1,3
4044.0,18,35,24489.0,2,4,2,8
4045.0,111,5,8056.0,4,4,4,12
4047.0,46,51,113776.0,3,2,2,7
4048.0,19,26,69052.0,2,2,4,8
4049.0,18,312,616357.0,2,1,1,4
4050.0,20,24,14109.0,2,4,4,10
4051.0,14,15,35090.0,2,4,4,10
4052.0,373,17,28636.0,4,4,4,12
4053.0,6,17,191145.0,1,1,4,6
4054.0,9,35,1379646.0,1,1,2,4
4055.0,6,199,676906.0,1,1,1,3
4056.0,18,25,21605.0,2,4,4,10
4057.0,369,58,29949.0,4,4,2,10
4058.0,4,223,296582.0,1,1,1,3
4059.0,324,11,38352.0,4,4,4,12
4060.0,10,147,457328.0,1,1,1,3
4061.0,11,102,102530.0,2,2,1,5
4062.0,9,386,1312631.0,1,1,1,3
4063.0,143,10,43183.0,4,4,4,12
4064.0,9,80,151351.0,1,1,1,3
4065.0,16,40,48614.0,2,4,2,8
4066.0,3,280,256333.0,1,1,1,3
4067.0,205,10,24648.0,4,4,4,12
4068.0,14,45,208264.0,2,1,2,5
4069.0,14,47,76464.0,2,2,2,6
4070.0,173,12,29911.0,4,4,4,12
4071.0,50,26,58412.0,3,2,4,9
4072.0,174,6,20151.0,4,4,4,12
4073.0,367,26,63664.0,4,2,4,10
4074.0,18,8,15741.0,2,4,4,10
4075.0,4,145,87399.0,1,2,1,4
4076.0,4,117,112751.0,1,2,1,4
4077.0,20,64,27487.0,2,4,2,8
4078.0,9,109,111110.0,1,2,1,4
4079.0,42,10,12435.0,3,4,4,11
4080.0,10,80,92893.0,1,2,1,4
4081.0,214,21,25513.0,4,4,4,12
4082.0,323,94,81596.0,4,2,1,7
4083.0,74,34,38051.0,3,4,2,9
4084.0,13,28,32656.0,2,4,2,8
4085.0,137,16,23059.0,4,4,4,12
4086.0,11,192,130755.0,2,2,1,5
4087.0,50,16,16803.0,3,4,4,11
4088.0,25,2,41760.0,3,4,4,11
4089.0,173,115,65730.0,4,2,1,7
4090.0,86,28,24612.0,4,4,2,10
4091.0,13,32,24860.0,2,4,2,8
4092.0,14,11,2101.0,2,4,4,10
4093.0,9,19,12220.0,1,4,4,9
4094.0,22,37,20383.0,2,4,2,8
4095.0,13,34,97413.0,2,2,2,6
4096.0,16,12,8578.0,2,4,4,10
4097.0,403,58,33007.0,4,4,2,10
4098.0,69,39,50843.0,3,2,2,7
4099.0,79,40,38376.0,3,4,2,9
4100.0,59,59,59663.0,3,2,2,7
4101.0,4,79,51723.0,1,2,1,4
4102.0,50,94,43080.0,3,4,1,8
4103.0,89,23,174132.0,4,1,4,9
4104.0,5,695,532472.0,1,1,1,3
4105.0,10,145,101555.0,1,2,1,4
4106.0,17,1,21600.0,2,4,4,10
4107.0,3,38,346015.0,1,1,2,4
4108.0,434,1,28584.0,4,4,4,12
4109.0,134,21,57814.0,4,2,4,10
4110.0,46,22,22086.0,3,4,4,11
4111.0,119,6,87088.0,4,2,4,10
4112.0,9,39,242971.0,1,1,2,4
4113.0,138,65,56352.0,4,2,2,8
4114.0,9,90,166990.0,1,1,1,3
4115.0,57,21,98247.0,3,2,4,9
4116.0,142,28,17364.0,4,4,2,10
4117.0,6,77,50415.0,1,4,1,6
4118.0,9,43,519784.0,1,1,2,4
4119.0,43,12,12599.0,3,4,4,11
4120.0,18,17,529598.0,2,1,4,7
4121.0,103,2,38976.0,4,4,4,12
4122.0,252,2,10948.0,4,4,4,12
4123.0,234,19,17753.0,4,4,4,12
4124.0,70,9,27772.0,3,4,4,11
4125.0,148,1,43632.0,4,4,4,12
4126.0,15,35,1450852.0,2,1,2,5
4127.0,81,72,65630.0,3,2,2,7
4128.0,70,21,123680.0,3,2,4,9
4129.0,6,489,329643.0,1,1,1,3
4130.0,15,19,76010.0,2,2,4,8
4131.0,250,1,1339.0,4,4,4,12
4132.0,10,30,27737.0,1,4,2,7
4133.0,117,7,54596.0,4,2,4,10
4134.0,173,26,9646.0,4,4,4,12
4135.0,14,249,159439.0,2,1,1,4
4136.0,143,35,16813.0,4,4,2,10
4137.0,9,104,59530.0,1,2,1,4
4138.0,9,329,337614.0,1,1,1,3
4139.0,13,68,223798.0,2,1,2,5
4140.0,372,48,15607.0,4,4,2,10
4141.0,403,85,35406.0,4,4,1,9
4142.0,173,14,26572.0,4,4,4,12
4143.0,212,31,91655.0,4,2,2,8
4144.0,242,31,15456.0,4,4,2,10
4145.0,52,14,38010.0,3,4,4,11
4146.0,15,178,96012.0,2,2,1,5
4147.0,10,295,527431.0,1,1,1,3
4148.0,373,65,40567.0,4,4,2,10
4149.0,9,21,48845.0,1,4,4,9
4150.0,366,12,43618.0,4,4,4,12
4151.0,9,146,91963.0,1,2,1,4
4152.0,166,30,126434.0,4,2,2,8
4153.0,146,48,19817.0,4,4,2,10
4154.0,23,23,72051.0,2,2,4,8
4155.0,66,1,2580.0,3,4,4,11
4156.0,14,13,32105.0,2,4,4,10
4157.0,20,39,21465.0,2,4,2,8
4158.0,237,29,82070.0,4,2,2,8
4159.0,168,5,10042.0,4,4,4,12
4160.0,14,84,86595.0,2,2,1,5
4161.0,47,2,20327.0,3,4,4,11
4162.0,11,177,275497.0,2,1,1,4
4163.0,9,92,49929.0,1,4,1,6
4164.0,20,58,65468.0,2,2,2,6
4165.0,363,40,20425.0,4,4,2,10
4166.0,4,60,29991.0,1,4,2,7
4167.0,24,21,46551.0,2,4,4,10
4168.0,71,30,276938.0,3,1,2,6
4169.0,236,32,31215.0,4,4,2,10
4170.0,169,14,21562.0,4,4,4,12
4171.0,403,28,13417.0,4,4,2,10
4172.0,13,31,31322.0,2,4,2,8
4173.0,29,31,19864.0,3,4,2,9
4174.0,5,46,19647.0,1,4,2,7
4175.0,9,122,190180.0,1,1,1,3
4176.0,88,3,71200.0,4,2,4,10
4177.0,111,29,14122.0,4,4,2,10
4178.0,52,5,4221.0,3,4,4,11
4179.0,9,191,106879.0,1,2,1,4
4180.0,13,21,48809.0,2,4,4,10
4181.0,11,21,14054.0,2,4,4,10
4182.0,6,10,25714.0,1,4,4,9
4183.0,337,5,9834.0,4,4,4,12
4184.0,10,33,13844.0,1,4,2,7
4185.0,22,112,67346.0,2,2,1,5
4186.0,9,53,102388.0,1,2,2,5
4187.0,16,95,51581.0,2,2,1,5
4188.0,77,19,8013.0,3,4,4,11
4189.0,21,19,45323.0,2,4,4,10
4190.0,15,474,604176.0,2,1,1,4
4191.0,54,7,17526.0,3,4,4,11
4192.0,25,121,70219.0,3,2,1,6
4193.0,5,127,252913.0,1,1,1,3
4194.0,50,47,27159.0,3,4,2,9
4195.0,205,7,22128.0,4,4,4,12
4196.0,360,5,9554.0,4,4,4,12
4197.0,10,21,41770.0,1,4,4,9
4198.0,8,360,799373.0,1,1,1,3
4199.0,200,19,48944.0,4,4,4,12
4200.0,130,3,19696.0,4,4,4,12
4201.0,25,21,44052.0,3,4,4,11
4202.0,13,46,262679.0,2,1,2,5
4203.0,15,27,92791.0,2,2,2,6
4204.0,134,7,100126.0,4,2,4,10
4205.0,6,138,292298.0,1,1,1,3
4206.0,82,10,37070.0,3,4,4,11
4207.0,50,37,48945.0,3,4,2,9
4208.0,320,1,10716.0,4,4,4,12
4209.0,27,472,274006.0,3,1,1,5
4210.0,199,25,54812.0,4,2,4,10
4211.0,13,34,3432.0,2,4,2,8
4212.0,42,76,551439.0,3,1,2,6
